label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,16,23,156,42,174.png,1148,502
w/l,57,129,77,23,174.png,1148,502
player,106,165,99,20,174.png,1148,502
class,61,159,38,38,174.png,1148,502
player,106,205,69,19,174.png,1148,502
class,61,199,38,38,174.png,1148,502
player,106,243,109,22,174.png,1148,502
class,61,237,38,38,174.png,1148,502
player,106,281,80,20,174.png,1148,502
class,61,275,38,38,174.png,1148,502
player,106,321,92,20,174.png,1148,502
class,61,315,38,38,174.png,1148,502
w/l,57,361,72,19,174.png,1148,502
player,106,399,62,19,174.png,1148,502
class,61,393,38,38,174.png,1148,502
