label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,22,28,215,58,41.png,1597,857
w/l,79,175,97,27,41.png,1597,857
player,147,228,110,22,41.png,1597,857
class,84,220,53,53,41.png,1597,857
player,147,282,143,25,41.png,1597,857
class,84,274,53,53,41.png,1597,857
player,147,336,83,22,41.png,1597,857
class,84,328,53,53,41.png,1597,857
player,146,389,178,25,41.png,1597,857
class,83,381,53,53,41.png,1597,857
player,146,444,139,24,41.png,1597,857
class,83,436,53,53,41.png,1597,857
player,147,498,134,23,41.png,1597,857
class,84,490,53,53,41.png,1597,857
w/l,79,551,91,23,41.png,1597,857
player,147,606,152,20,41.png,1597,857
class,84,598,53,53,41.png,1597,857
player,147,658,169,25,41.png,1597,857
class,84,650,53,53,41.png,1597,857
player,147,713,136,24,41.png,1597,857
class,84,705,53,53,41.png,1597,857
