label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,35,29,155,42,83.png,1190,721
w/l,72,134,72,21,83.png,1190,721
player,123,171,69,19,83.png,1190,721
class,76,165,39,39,83.png,1190,721
player,123,211,123,17,83.png,1190,721
class,76,205,39,39,83.png,1190,721
player,123,251,68,17,83.png,1190,721
class,76,245,39,39,83.png,1190,721
player,124,291,109,18,83.png,1190,721
class,77,285,39,39,83.png,1190,721
player,123,331,46,18,83.png,1190,721
class,76,325,39,39,83.png,1190,721
w/l,72,370,68,18,83.png,1190,721
player,123,410,56,16,83.png,1190,721
class,76,404,39,39,83.png,1190,721
player,123,448,129,17,83.png,1190,721
class,76,442,39,39,83.png,1190,721
player,123,487,51,17,83.png,1190,721
class,76,481,39,39,83.png,1190,721
player,123,528,45,16,83.png,1190,721
class,76,522,39,39,83.png,1190,721
player,123,567,68,16,83.png,1190,721
class,76,561,39,39,83.png,1190,721
player,123,606,110,17,83.png,1190,721
class,76,600,39,39,83.png,1190,721
