label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,27,30,158,43,313.png,1181,517
w/l,67,138,73,21,313.png,1181,517
player,117,177,100,19,313.png,1181,517
class,70,171,39,39,313.png,1181,517
player,117,216,51,17,313.png,1181,517
class,70,210,39,39,313.png,1181,517
player,117,256,114,20,313.png,1181,517
class,70,250,39,39,313.png,1181,517
player,117,296,62,17,313.png,1181,517
class,70,290,39,39,313.png,1181,517
player,116,336,73,18,313.png,1181,517
class,69,330,39,39,313.png,1181,517
w/l,67,376,69,18,313.png,1181,517
player,117,416,97,18,313.png,1181,517
class,70,410,39,39,313.png,1181,517
