label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,19,18,160,46,40.png,1178,704
w/l,60,129,72,21,40.png,1178,704
player,110,168,101,19,40.png,1178,704
class,63,162,39,39,40.png,1178,704
player,110,207,47,20,40.png,1178,704
class,63,201,39,39,40.png,1178,704
player,110,246,57,17,40.png,1178,704
class,63,240,39,39,40.png,1178,704
player,110,285,60,17,40.png,1178,704
class,63,279,39,39,40.png,1178,704
player,110,325,69,20,40.png,1178,704
class,63,319,39,39,40.png,1178,704
w/l,60,365,68,18,40.png,1178,704
player,110,404,51,20,40.png,1178,704
class,63,398,39,39,40.png,1178,704
player,110,444,29,16,40.png,1178,704
class,63,438,39,39,40.png,1178,704
player,110,482,57,17,40.png,1178,704
class,63,476,39,39,40.png,1178,704
player,110,522,52,17,40.png,1178,704
class,63,516,39,39,40.png,1178,704
player,110,561,118,17,40.png,1178,704
class,63,555,39,39,40.png,1178,704
player,111,602,124,16,40.png,1178,704
class,64,596,39,39,40.png,1178,704
