label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,26,24,154,42,204.png,1182,672
w/l,61,130,73,21,204.png,1182,672
player,112,169,91,20,204.png,1182,672
class,65,163,39,39,204.png,1182,672
player,111,210,121,16,204.png,1182,672
class,64,204,39,39,204.png,1182,672
player,112,249,130,20,204.png,1182,672
class,65,243,39,39,204.png,1182,672
player,111,289,88,19,204.png,1182,672
class,64,283,39,39,204.png,1182,672
player,112,328,75,18,204.png,1182,672
class,65,322,39,39,204.png,1182,672
w/l,61,369,69,18,204.png,1182,672
player,111,408,61,17,204.png,1182,672
class,64,402,39,39,204.png,1182,672
player,112,448,61,19,204.png,1182,672
class,65,442,39,39,204.png,1182,672
player,112,487,63,20,204.png,1182,672
class,65,481,39,39,204.png,1182,672
player,112,528,43,18,204.png,1182,672
class,65,522,39,39,204.png,1182,672
player,112,567,93,19,204.png,1182,672
class,65,561,39,39,204.png,1182,672
