label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,25,22,163,49,125.png,1195,677
w/l,68,134,73,21,125.png,1195,677
player,118,173,88,18,125.png,1195,677
class,71,167,39,39,125.png,1195,677
player,119,213,125,20,125.png,1195,677
class,72,207,39,39,125.png,1195,677
player,118,252,90,20,125.png,1195,677
class,71,246,39,39,125.png,1195,677
player,119,292,124,19,125.png,1195,677
class,72,286,39,39,125.png,1195,677
player,119,332,82,18,125.png,1195,677
class,72,326,39,39,125.png,1195,677
player,119,372,98,17,125.png,1195,677
class,72,366,39,39,125.png,1195,677
w/l,68,412,69,18,125.png,1195,677
player,119,451,50,17,125.png,1195,677
class,72,445,39,39,125.png,1195,677
player,119,490,70,18,125.png,1195,677
class,72,484,39,39,125.png,1195,677
player,119,531,37,17,125.png,1195,677
class,72,525,39,39,125.png,1195,677
player,119,570,40,20,125.png,1195,677
class,72,564,39,39,125.png,1195,677
