label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,16,15,163,47,167.png,1179,507
w/l,58,126,73,21,167.png,1179,507
player,109,164,131,17,167.png,1179,507
class,62,158,39,39,167.png,1179,507
player,109,204,82,19,167.png,1179,507
class,62,198,39,39,167.png,1179,507
player,109,244,34,20,167.png,1179,507
class,62,238,39,39,167.png,1179,507
player,109,284,55,17,167.png,1179,507
class,62,278,39,39,167.png,1179,507
player,109,323,122,17,167.png,1179,507
class,62,317,39,39,167.png,1179,507
w/l,58,364,69,18,167.png,1179,507
player,109,404,103,18,167.png,1179,507
class,62,398,39,39,167.png,1179,507
