label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,16,18,161,47,176.png,1157,696
w/l,61,130,71,20,176.png,1157,696
player,110,167,92,18,176.png,1157,696
class,64,161,38,38,176.png,1157,696
player,110,206,64,17,176.png,1157,696
class,64,200,38,38,176.png,1157,696
player,110,245,62,18,176.png,1157,696
class,64,239,38,38,176.png,1157,696
player,110,282,61,20,176.png,1157,696
class,64,276,38,38,176.png,1157,696
player,110,322,64,17,176.png,1157,696
class,64,316,38,38,176.png,1157,696
player,110,361,80,16,176.png,1157,696
class,64,355,38,38,176.png,1157,696
w/l,61,401,67,17,176.png,1157,696
player,110,438,74,16,176.png,1157,696
class,64,432,38,38,176.png,1157,696
player,110,478,33,15,176.png,1157,696
class,64,472,38,38,176.png,1157,696
player,110,516,107,18,176.png,1157,696
class,64,510,38,38,176.png,1157,696
player,110,554,78,16,176.png,1157,696
class,64,548,38,38,176.png,1157,696
player,110,593,34,16,176.png,1157,696
class,64,587,38,38,176.png,1157,696
